Participant,Mode,Code,Gender,Age,Orientation,Image_Rate,Trial_Type,Confidence,Accuracy,Milliseconds
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,1 image,different,4,1,1589
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,1 image,same,3,0,1798
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,1 image,same,7,1,2108
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,1 image,same,9,1,1800
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,1 image,same,7,1,1775
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,1 image,same,9,1,1694
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,1 image,same,3,0,2249
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,2 images,different,5,1,1814
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,2 images,different,2,1,2148
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,2 images,different,3,1,2318
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,2 images,different,7,0,2015
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,2 images,different,7,0,2005
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,2 images,different,4,1,1774
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,2 images,same,9,1,2448
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,2 images,same,9,1,1711
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,2 images,same,8,1,1804
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,2 images,same,9,1,1465
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,2 images,same,10,1,1617
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,2 images,same,10,1,1400
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,4 images,different,8,0,2018
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,4 images,different,5,1,2402
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,4 images,different,3,1,2164
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,4 images,different,4,1,1957
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,4 images,different,4,1,1705
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,4 images,different,4,1,1691
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,4 images,same,8,1,2046
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,4 images,same,10,1,1503
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,4 images,same,10,1,1530
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,4 images,same,5,0,1907
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,4 images,same,10,1,1288
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,4 images,same,9,1,1415
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,8 images,different,6,1,2583
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,8 images,different,8,0,1660
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,8 images,different,7,0,2145
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,8 images,different,4,1,2069
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,8 images,different,1,1,3623
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,8 images,different,4,1,1483
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,8 images,same,9,1,1445
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,8 images,same,8,1,2007
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,8 images,same,7,1,2078
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,8 images,same,11,1,1562
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,8 images,same,7,1,2780
10_RSVPExp01_2019June_RASearston_93641058602.txt,participant,C0102D,Female,23,upright,8 images,same,8,1,1590
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,1 image,different,6,1,3314
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,1 image,different,8,0,2061
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,1 image,different,6,1,2926
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,1 image,different,7,0,2524
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,1 image,different,9,0,1660
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,1 image,different,6,1,3898
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,1 image,same,6,0,2812
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,1 image,same,8,1,2075
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,1 image,same,6,0,2707
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,1 image,same,7,1,1867
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,1 image,same,3,0,2169
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,1 image,same,8,1,2286
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,2 images,different,4,1,1759
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,2 images,different,9,0,1947
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,2 images,different,6,1,2383
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,2 images,different,8,0,2144
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,2 images,different,6,1,2342
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,2 images,different,11,0,1952
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,2 images,same,8,1,2186
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,2 images,same,8,1,2024
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,2 images,same,10,1,1950
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,2 images,same,8,1,1955
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,2 images,same,11,1,1685
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,2 images,same,7,1,2198
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,4 images,different,6,1,1707
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,4 images,different,7,0,1537
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,4 images,different,10,0,2015
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,4 images,different,8,0,1813
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,4 images,different,6,1,1828
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,4 images,different,6,1,2081
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,4 images,same,7,1,1555
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,4 images,same,8,1,1664
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,4 images,same,10,1,1415
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,4 images,same,11,1,1912
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,4 images,same,10,1,1822
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,4 images,same,6,0,2059
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,8 images,different,9,0,1653
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,8 images,different,11,0,2115
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,8 images,different,7,0,2839
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,8 images,different,6,1,2241
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,8 images,different,7,0,2055
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,8 images,different,7,0,1961
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,8 images,same,11,1,1406
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,8 images,same,9,1,1863
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,8 images,same,9,1,1753
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,8 images,same,8,1,2741
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,8 images,same,6,0,2235
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,inverted,8 images,same,7,1,2841
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,1 image,different,6,1,4492
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,1 image,different,4,1,1859
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,1 image,different,10,0,1677
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,1 image,different,7,0,2443
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,1 image,different,7,0,1771
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,1 image,different,7,0,2573
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,1 image,same,7,1,2673
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,1 image,same,4,0,2046
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,1 image,same,11,1,2020
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,1 image,same,5,0,3146
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,1 image,same,7,1,1869
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,1 image,same,3,0,2241
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,2 images,different,10,0,2358
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,2 images,different,3,1,5572
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,2 images,different,1,1,4128
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,2 images,different,5,1,3900
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,2 images,different,8,0,2694
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,2 images,different,9,0,2652
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,2 images,same,12,1,3274
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,2 images,same,12,1,2460
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,2 images,same,10,1,2380
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,2 images,same,12,1,2299
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,2 images,same,7,1,2773
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,2 images,same,10,1,1799
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,4 images,different,1,1,1866
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,4 images,different,2,1,2186
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,4 images,different,6,1,2889
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,4 images,different,7,0,1937
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,4 images,different,7,0,1673
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,4 images,different,12,0,2009
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,4 images,same,12,1,1147
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,4 images,same,12,1,1221
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,4 images,same,2,0,1965
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,4 images,same,10,1,1700
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,4 images,same,12,1,1309
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,4 images,same,12,1,2032
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,8 images,different,6,1,3290
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,8 images,different,10,0,1953
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,8 images,different,1,1,1399
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,8 images,different,5,1,1752
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,8 images,different,1,1,2036
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,8 images,different,10,0,2190
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,8 images,same,11,1,1695
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,8 images,same,12,1,1640
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,8 images,same,11,1,1659
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,8 images,same,12,1,1524
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,8 images,same,12,1,1536
23_RSVPExp01_2019June_RASearston_93641059460.txt,participant,C0210E,Female,48,upright,8 images,same,12,1,1444
29_RSVPExp01_2019June_RASearston_93641059849.txt,participant,E0004X,Male,22,inverted,1 image,different,5,1,2420
29_RSVPExp01_2019June_RASearston_93641059849.txt,participant,E0004X,Male,22,inverted,1 image,different,3,1,3188
29_RSVPExp01_2019June_RASearston_93641059849.txt,participant,E0004X,Male,22,inverted,1 image,different,5,1,3482
29_RSVPExp01_2019June_RASearston_93641059849.txt,participant,E0004X,Male,22,inverted,1 image,different,2,1,2900
29_RSVPExp01_2019June_RASearston_93641059849.txt,participant,E0004X,Male,22,inverted,1 image,different,7,0,2907
29_RSVPExp01_2019June_RASearston_93641059849.txt,participant,E0004X,Male,22,inverted,1 image,different,9,0,2698
29_RSVPExp01_2019June_RASearston_93641059849.txt,participant,E0004X,Male,22,inverted,1 image,same,5,0,2465
29_RSVPExp01_2019June_RASearston_93641059849.txt,participant,E0004X,Male,22,inverted,1 image,same,5,0,3740
29_RSVPExp01_2019June_RASearston_93641059849.txt,participant,E0004X,Male,22,inverted,1 image,same,10,1,2442
29_RSVPExp01_2019June_RASearston_93641059849.txt,participant,E0004X,Male,22,inverted,1 image,same,10,1,2385
29_RSVPExp01_2019June_RASearston_93641059849.txt,participant,E0004X,Male,22,inverted,1 image,same,6,0,2561
29_RSVPExp01_2019June_RASearston_93641059849.txt,participant,E0004X,Male,22,inverted,1 image,same,3,0,3027
29_RSVPExp01_2019June_RASearston_93641059849.txt,participant,E0004X,Male,22,inverted,2 images,different,8,0,4555
29_RSVPExp01_2019June_RASearston_93641059849.txt,participant,E0004X,Male,22,inverted,2 images,different,11,0,1826
